optim,name_db,type_prob,score_type,run_total,time_limit,elapsed_time,num_rows,num_cols,num_classes,train_val_size,test_size,NFS,FINAL_SCORE_VAL,FINAL_SCORE_TST,name_file,model,selec_feats_thr,best_model_parameters,best_model_probsfeats
HYB,Long,binary,logloss,0,120.0,0.5616044918696086,4477,19,2,2238,2239,4,0.006638,0.007736,Long.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['x2', 'x8', 'x12', 'x18']",[3.0],"[0.0 0.039426013305992394 1.0 0.4212667607521223 0.0 0.41323466143251053
 0.0 0.06955395223252694 0.8184082296413878 0.11778531623114148
 0.046812949732792514 0.0 1.0 0.03486599532759524 0.2516631311545745
 0.31579173405743444 0.3380824079009038 0.042554174063932464
 0.5218389801792831]"
HYB,Long,binary,logloss,1,120.0,0.575006651878357,4477,19,2,2238,2239,4,0.006638,0.007736,Long.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['x2', 'x8', 'x12', 'x18']",[3.0],"[0.20862727097704062 0.32055550215300305 0.8633309120219806
 0.3118917746382126 0.39310975977417706 0.0 0.0 0.0 0.7844135515502972 0.0
 0.4470793023391685 0.061483218939837825 1.0 0.16285135144502927
 0.25248312080421853 0.0 0.21415681259167024 0.0 0.9826727218290624]"
HYB,Long,binary,logloss,2,120.0,0.4215727051099141,4477,19,2,2238,2239,5,0.006644,0.007688,Long.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['x2', 'x8', 'x12', 'x16', 'x18']",[3.0],"[0.4968940826407571 0.0 0.92358737592666 0.2829573156058095
 0.4131476496970286 0.07632416922215715 0.2003215756423892
 0.009088573423999352 0.5165371542649319 0.0 0.262991736029188 0.0
 0.7103603967811365 0.0 0.0 0.14888206194275608 1.0 0.48704233685756904
 0.6598313684739715]"
HYB,Long,binary,logloss,3,120.0,0.48935965696970624,4477,19,2,2238,2239,4,0.006638,0.007736,Long.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['x2', 'x8', 'x12', 'x18']",[3.0],"[0.0 0.0 1.0 0.0 0.1468150426808857 0.4205186794189293 0.0 0.0
 0.5367276774181814 0.0 0.0 0.08352369886754257 1.0 0.04274286220831183
 0.49050646467994596 0.12059731118237621 0.014014660717810962 0.0 1.0]"
HYB,Long,binary,logloss,4,120.0,0.5283462405204773,4477,19,2,2238,2239,4,0.006638,0.007736,Long.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['x2', 'x8', 'x12', 'x18']",[3.0],"[0.0 0.0 0.8760235490995675 0.4224371505603076 0.28727937913773494 0.0
 0.2661213366585105 0.054982872845413866 0.7957818170905604
 0.13588173641538825 0.21538232059495163 0.0 1.0 0.0 0.13684969463802196
 0.43401597072083226 0.1041104090135717 0.0 0.6414588616650867]"
HYB,law-school-admission-bianry,binary,logloss,0,120.0,0.8359725673993429,20800,19,2,10400,10400,1,6.4e-05,5.4e-05,law.csv,"LogisticRegression(C=1000.0, max_iter=5000)",['ugpa'],[3.0],"[0.4069495980358388 0.29146670223717486 0.0 0.0 0.02516960723382561
 0.8536864727807916 0.3161656627693319 0.17648283555149785 0.0
 0.3126087415495255 0.0 0.4350361583907087 0.17290538508351938
 0.13546830150249528 0.2237017498024505 0.4832382897754173 0.0
 0.07401485514529685 0.42295757954734836]"
HYB,law-school-admission-bianry,binary,logloss,1,120.0,0.8998147924741109,20800,19,2,10400,10400,1,6.4e-05,5.4e-05,law.csv,"LogisticRegression(C=1000.0, max_iter=5000)",['ugpa'],[3.0],"[0.0 0.14798626797455117 0.09659049007828055 0.38888320691050676 0.0 1.0
 0.3639368212538016 0.0 0.0 0.18732941389656774 0.0 0.22335450014594313
 0.29581475356223386 0.024220089344674706 0.0 0.0 0.0 0.18866064204373412
 0.102316462140645]"
HYB,law-school-admission-bianry,binary,logloss,2,120.0,0.8941543618837993,20800,19,2,10400,10400,1,6.4e-05,5.4e-05,law.csv,"LogisticRegression(C=1000.0, max_iter=5000)",['ugpa'],[3.0],"[0.0 0.25728133036405343 0.09007343528310152 0.0 0.0 0.5622586428664182
 0.0 0.13523066051816335 0.3613196345390127 0.024750083889222008
 0.41465631915972245 0.4147729036906165 0.1999673774535392
 0.14613310611228597 0.36125579845687206 0.0 0.22899741826510045
 0.42224960462662164 0.0]"
HYB,law-school-admission-bianry,binary,logloss,3,120.0,0.9084718863169352,20800,19,2,10400,10400,1,6.4e-05,5.4e-05,law.csv,"LogisticRegression(C=1000.0, max_iter=5000)",['ugpa'],[3.0],"[0.0 0.06719985637566281 0.3153137904342598 0.2145174295101247
 0.030824034673319213 1.0 0.0 0.16416163364499783 0.09174370199708223 0.0
 0.0 0.0 0.0 0.0 0.07473412457694567 0.4648391968102714 0.394418562868178
 0.2952265150405762 0.12119066195718518]"
HYB,law-school-admission-bianry,binary,logloss,4,120.0,0.923534381389618,20800,19,2,10400,10400,1,6.4e-05,5.4e-05,law.csv,"LogisticRegression(C=1000.0, max_iter=5000)",['ugpa'],[3.0],"[0.0001 0.3154033795116359 0.38818241482791277 0.2605926880090982
 0.002185025800196791 0.7533616985623501 0.25683377435941285
 0.10384712589731664 0.3908066302042171 0.4383835543389145 0.0
 0.31961470095968375 0.0 0.21504184303356422 0.33553462515948207
 0.14012600250726767 0.21453936735792334 0.0 0.0038860691028012213]"
HYB,national-longitudinal-survey-binary,binary,logloss,0,120.0,2.401153608163198,4908,80,2,2454,2454,12,0.005052,0.009358,national.csv,"LogisticRegression(C=988.3876909785276, max_iter=5000)","['race_ENGLISH', 'race_HAWAIIAN', 'race_JAPANESE', 'race_CUBAN', 'race_MEXICAN-AMERICAN', 'grade90_3RD YR COL', 'grade90_8TH YR COL OR MORE', 'income96', 'illegalact', 'afqt89', 'typejob90_transp', 'jobtrain90_Yes']",[2.994927328217911],"[0.0 0.0 0.2049105403919921 0.03235421010235895 0.6810196590201091 0.0 0.0
 0.02215525118048007 0.0 0.5032625994536424 0.04263817160899076 0.0 0.0
 0.0 0.7290772025847927 0.01488690422710429 0.8547886459383187
 0.22972703896715035 0.0031640616143921462 0.6467118999491646 0.0 0.0
 0.32895573816748724 0.10373055045253105 0.0 0.0 0.09805571523360425
 0.0601914684562778 0.0 0.08542749648523766 0.3313144083748822 0.0
 0.001651486040776533 0.0 0.0 0.2989221417514556 0.18252568301406866
 0.01908617440254664 0.24119836915835297 0.09500765923059998
 0.228979308952777 0.28580420729648304 0.12254725640778853
 0.25751956268124565 0.9897828022109235 0.1586921158565898
 0.36687294821422545 0.0 0.0 0.5410812966318901 0.9447610877879279
 0.17622872725936434 0.0 0.0 0.0 0.0 0.0 0.2812485372995546 0.0
 0.014122049303832873 0.003794440758642154 1.0 0.0 0.05940741398038622 1.0
 0.0 0.0 0.08468470143089095 0.28230913882565867 1.0 0.292433939953011 0.0
 0.0 0.0 0.37777897524937026 0.2663557342094588 0.0 0.07995976440546101
 0.28947530725692366 0.5790982418013209]"
HYB,national-longitudinal-survey-binary,binary,logloss,1,120.0,3.2009317954381307,4908,80,2,2454,2454,13,0.005146,0.010708,national.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['race_ENGLISH', 'race_FILIPINO', 'race_POLISH', 'race_OTHER', 'grade90_5TH GRADE', 'grade90_3RD YR COL', 'grade90_8TH YR COL OR MORE', 'income96', 'weight', 'illegalact', 'typejob90_transp', 'jobtrain90_No', 'jobtrain90_Yes']",[3.0],"[0.0 0.27591808387931427 0.0 0.0 0.567630657351688 0.6079595318969921 0.0
 0.0 0.2160673207083834 0.0 0.0 0.4500970971127556 0.0 0.21395024831047638
 0.0 0.32516004728411435 0.09247792405648442 0.0 0.0 0.4197119251804555
 0.0 0.0 0.20717123376552044 0.606130498447183 0.0 0.033546313686301066
 0.1053690920301691 0.11766214574464152 0.535429236502487 0.0 0.0 0.0
 0.3493641520925132 0.0 0.500171890482018 0.0 0.41384188221592394
 0.14006578817975718 0.05750615241908508 0.0 0.0 0.0 0.23705886149901517
 0.0 0.7130960396318528 0.47109578266677754 0.0 0.0 0.2698589520985923
 0.9525319855546333 1.0 0.45872489772298564 0.20520356449016894
 0.1859173441213689 1.0 0.0 0.03699822350255128 0.24016602119077032
 0.10317845760171795 0.0 0.45352788692121515 1.0 0.0 0.1092738747951848
 0.0 0.0 0.4939238242853845 0.0 0.005701306715760163 0.7729646081740493
 0.09796796868143198 0.0 0.16020925889352625 0.26398169208467237
 0.1688806315329745 0.0 0.0 0.0 0.6336978614054642 0.9960978409320045]"
HYB,national-longitudinal-survey-binary,binary,logloss,2,120.0,3.3071556170781453,4908,80,2,2454,2454,12,0.005025,0.009234,national.csv,"LogisticRegression(C=998.2385168162618, max_iter=5000)","['race_CHINESE', 'race_ENGLISH', 'race_FILIPINO', 'race_INDIAN', 'race_ITALIAN', 'race_OTHER-HISPANIC', 'grade90_3RD YR COL', 'income96', 'illegalact', 'afqt89', 'typejob90_transp', 'jobtrain90_Yes']",[2.999234323011613],"[0.0 0.30449776202948703 0.0 1.0 0.6317643104717642 0.8310264998988879
 0.25572078496479267 0.20256853323144153 0.0 0.0 0.006814685704200851
 0.9938187460958456 0.20130448581568305 0.9709512058760797 0.0
 0.024200109710019985 0.1441766170392247 0.01965096899773927
 0.12537248759836553 0.22440341638816025 0.21504930986810106 1.0 0.0
 0.43118458693793643 0.0 0.0 0.17777685839109456 0.0 0.0
 0.34957636351257954 0.009127573107931441 0.33029855110217593
 0.2638212790138511 0.3270692305021959 0.16916317101179634 0.0 0.0 0.0
 0.08625367689815201 0.07693471372734956 0.011378747106959358
 0.35603670460341863 0.0 0.19841197672758404 0.5297545222623972
 0.00525488980931077 0.22301793678273024 0.0 0.1989844133783908 0.0
 0.5975417245495531 0.1385259378063062 0.4058922011006762
 0.49173708949278644 0.10824619529644335 0.16996059810106956
 0.0008056128313826394 0.22607323259285994 0.006639132688206404
 0.30372661908114107 0.02131170649581795 1.0 0.0 0.0 0.8252480941032236
 0.0 0.08905710878163837 0.4850385061313621 0.0 0.5497552191337494
 0.2174562865656817 0.39765885989493654 0.1093425859718803
 0.17227329404429265 0.0 0.19115205006055908 0.21293269358061112
 0.3513092702064137 0.0 0.9669881133214429]"
HYB,national-longitudinal-survey-binary,binary,logloss,3,120.0,3.1129756728808085,4908,80,2,2454,2454,8,0.005183,0.008751,national.csv,"LogisticRegression(C=996.2011958458506, max_iter=5000)","['race_ENGLISH', 'race_MEXICAN-AMERICAN', 'race_RUSSIAN', 'grade90_3RD YR COL', 'income96', 'afqt89', 'typejob90_transp', 'jobtrain90_Yes']",[2.998347058726361],"[0.0 0.03515162831510016 0.0 0.0 0.832395916674183 0.07697746305620118 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05878656390361307
 0.035268195499423526 0.0 0.5181583158985059 0.0 0.031323038112661614
 0.15729685826212875 0.0 0.4014190826314774 1.0 0.022231932996411914
 0.1691709812965949 0.0 0.4102952496498814 0.2890684102544308 0.0 0.0 0.0
 0.0 0.15286414636941598 0.0936673396679091 0.3033788775547077
 0.13073471896786748 0.0 0.04858087421440205 0.2220352863980824 0.0
 0.31079100045583286 1.0 0.0 0.03262534567061558 0.0 0.2527753146596692
 0.0 1.0 0.0 0.0 0.02422184123188517 0.0 0.0 0.0 0.034906932403798975 0.0
 0.18418546149930398 0.47021696211426783 0.0 0.22702046961901962 0.0 1.0
 0.09001269768088624 0.0 0.22892693178143586 0.1040790979586278
 0.982836936924554 0.2530203848234213 0.0 0.1073954640214631
 0.012563074126405685 0.28947791585754085 0.0 0.0 0.0 0.4330377334979023
 1.0]"
HYB,national-longitudinal-survey-binary,binary,logloss,4,120.0,2.4009872039159137,4908,80,2,2454,2454,22,0.005357,0.009285,national.csv,"LogisticRegression(C=999.8556139480145, max_iter=5000)","['age', 'race_FRENCH', 'race_KOREAN', 'race_PORTUGUESE', 'race_RUSSIAN', 'race_SCOTTISH', 'race_WELSH', 'race_AMERICAN', 'grade90_8TH GRADE', 'grade90_12TH GRADE', 'grade90_3RD YR COL', 'grade90_4TH YR COL', 'grade90_5TH YR COL', 'grade90_8TH YR COL OR MORE', 'income96', 'famsize', 'genhealth_Poor', 'typejob90_agri', 'typejob90_wholesale', 'typejob90_personal', 'typejob90_pub', 'jobtrain90_No']",[2.9999372894069825],"[1.0 0.4694065793296699 0.0 0.0 0.09547704889076164 0.17481119677255852
 0.5912369578601786 0.22227443171103672 0.41812122003788366
 0.1602648489526866 0.2211016330502241 0.1379081046392992 0.0
 0.11918870681487065 0.2506405376561517 1.0 0.022709654948142765
 0.1003900574809578 0.11863691294357896 0.0 0.14297470952121796 0.0
 0.14252838739733087 0.3853091475457643 0.6436297433508549 1.0
 0.5249806295387505 1.0 0.45861951809856266 0.7900350976464889
 0.36840690808684073 0.03296835222779021 0.0 0.46522547582725954
 0.26562201418959264 0.07761316575611932 0.06146128078859914
 0.850655215364972 0.3937805988425539 0.10685164488376298
 0.38673180768202525 0.5338966156746834 0.04087571921025335
 0.42264891700533547 0.6346314560942393 0.948918315321652
 0.9091348483891877 0.0 0.4244426885671005 1.0 0.6286227869539716
 0.17454724267314817 0.16314068208712143 0.013461518790970906
 0.2098361186108837 1.0 0.14004252275711399 0.13590019237581957
 0.3787844927288772 0.0 0.9533326325898337 0.04514863347762832
 0.4116323959174141 0.21253032585439918 0.06481074357644101
 0.7359392974123354 0.1882763534885549 0.3584153771571952
 0.005937634795667723 0.005161813176412899 0.705161070143548
 0.3939060454375283 0.0 0.27512448905453535 0.5703591896797772 0.0
 0.07794563018905247 0.8990615123375049 0.7056657549971441
 0.12057725642182743]"
HYB,credit,binary,logloss,0,120.0,0.8772579908370972,16714,10,2,8357,8357,10,0.568505,0.567551,credit.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['RevolvingUtilizationOfUnsecuredLines', 'age', 'NumberOfTime30-59DaysPastDueNotWorse', 'DebtRatio', 'MonthlyIncome', 'NumberOfOpenCreditLinesAndLoans', 'NumberOfTimes90DaysLate', 'NumberRealEstateLoansOrLines', 'NumberOfTime60-89DaysPastDueNotWorse', 'NumberOfDependents']",[3.0],"[0.5980783392064316 1.0 1.0 1.0 1.0 0.6616257885881249 0.72385311373903
 1.0 1.0 1.0]"
HYB,credit,binary,logloss,1,120.0,0.8353577017784118,16714,10,2,8357,8357,9,0.568558,0.567447,credit.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['age', 'NumberOfTime30-59DaysPastDueNotWorse', 'DebtRatio', 'MonthlyIncome', 'NumberOfOpenCreditLinesAndLoans', 'NumberOfTimes90DaysLate', 'NumberRealEstateLoansOrLines', 'NumberOfTime60-89DaysPastDueNotWorse', 'NumberOfDependents']",[3.0],"[0.0 0.8891728899647888 1.0 0.904391764968876 0.5121391358327994
 0.5677400776162664 0.9484247420359976 0.6612647451030679
 0.6297726790517663 0.5353678890794071]"
HYB,credit,binary,logloss,2,120.0,0.856468121210734,16714,10,2,8357,8357,10,0.56851,0.567552,credit.csv,"LogisticRegression(C=496.8636485217179, max_iter=5000)","['RevolvingUtilizationOfUnsecuredLines', 'age', 'NumberOfTime30-59DaysPastDueNotWorse', 'DebtRatio', 'MonthlyIncome', 'NumberOfOpenCreditLinesAndLoans', 'NumberOfTimes90DaysLate', 'NumberRealEstateLoansOrLines', 'NumberOfTime60-89DaysPastDueNotWorse', 'NumberOfDependents']",[2.6962372241073256],"[0.9418224420023709 0.6285831972002432 0.5684180666519258
 0.9487271214460595 0.5839605792800314 0.8293832300515934
 0.9519546481022998 0.7464206552790199 0.5214438521678149
 0.5912507419983359]"
HYB,credit,binary,logloss,3,120.0,0.8452698906262716,16714,10,2,8357,8357,10,0.568505,0.567551,credit.csv,"LogisticRegression(C=793.0353812483198, max_iter=5000)","['RevolvingUtilizationOfUnsecuredLines', 'age', 'NumberOfTime30-59DaysPastDueNotWorse', 'DebtRatio', 'MonthlyIncome', 'NumberOfOpenCreditLinesAndLoans', 'NumberOfTimes90DaysLate', 'NumberRealEstateLoansOrLines', 'NumberOfTime60-89DaysPastDueNotWorse', 'NumberOfDependents']",[2.899292563784349],"[0.6703513750563335 0.6811001582933763 0.6020651323010306
 0.970702737939698 1.0 0.5227705688456119 0.8542603273688048
 0.9212908751127235 0.8070005624615779 1.0]"
HYB,credit,binary,logloss,4,120.0,0.8811564763387044,16714,10,2,8357,8357,10,0.568505,0.567551,credit.csv,"LogisticRegression(C=816.1804016928975, max_iter=5000)","['RevolvingUtilizationOfUnsecuredLines', 'age', 'NumberOfTime30-59DaysPastDueNotWorse', 'DebtRatio', 'MonthlyIncome', 'NumberOfOpenCreditLinesAndLoans', 'NumberOfTimes90DaysLate', 'NumberRealEstateLoansOrLines', 'NumberOfTime60-89DaysPastDueNotWorse', 'NumberOfDependents']",[2.9117861621858214],"[1 0.8441842050085642 0.6590341829980823 0.9290001261827692
 0.699016592707267 0.5209672562045233 0.7825905527220295 1.0
 0.9372369930639307 0.9723050314598367]"
HYB,VulNoneVul,binary,logloss,0,120.0,0.44318572282791135,5692,16,2,2846,2846,6,0.040682,0.04785,VulNoneVul.csv,"LogisticRegression(C=0.05741045998906486, max_iter=5000)","['nestingDegree', 'SLOC', 'localVars', 'localPtrVars', 'callers', 'jmps']",[-1.2410089734265404],"[0.0 0.10799989940248725 0.0 0.6609143064581351 0.5356097613559743
 0.43129585996788916 0.9242602558428107 0.8494521467778372 0.0
 0.2272817356038735 1.0 0.26105731204753996 0.0 0.15937425426994656 1.0
 0.08574705483641237]"
HYB,VulNoneVul,binary,logloss,1,120.0,0.27519243160883583,5692,16,2,2846,2846,3,0.040696,0.048297,VulNoneVul.csv,"LogisticRegression(C=0.2599241606475232, max_iter=5000)","['SLOC', 'localVars', 'jmps']",[-0.5851533497863486],"[0.1 0.1313765526307617 0.1170513703738729 0.0 1.0 0.0 0.9408208248149028
 0.0 0.4772617026891564 0.024556429557531644 0.0 0.0 0.0
 0.07087637346853141 1.0 0.49714398230054324]"
HYB,VulNoneVul,binary,logloss,2,120.0,0.40098613103230796,5692,16,2,2846,2846,6,0.04066,0.04756,VulNoneVul.csv,"LogisticRegression(C=0.0695281243785858, max_iter=5000)","['nestingDegree', 'SLOC', 'ALOC', 'localVars', 'height', 'jmps']",[-1.157839486176262],"[0.26246442819596894 0.39754939465086964 0.2619268888558671
 0.7159474575539787 0.7831980794704796 1.0 0.93301498216834
 0.15767846723464307 0.12032391770511314 0.16483095596060215 0.0
 0.6747085563757582 0.15685503265496759 0.0 0.8855367925177583
 0.28453395253558833]"
HYB,VulNoneVul,binary,logloss,3,120.0,0.4211291432380676,5692,16,2,2846,2846,4,0.040627,0.047871,VulNoneVul.csv,"LogisticRegression(C=0.13120008866720612, max_iter=5000)","['cyclomaticNum', 'nestingDegree', 'localVars', 'height']",[-0.8820658714568118],"[0.0 0.647823425954117 0.27945029094884893 1.0 0.0 0.12726675396535603 1.0
 0.3078855673243601 0.44922791597939565 0.008030419901148549 0.0
 0.5021194653079497 0.0 0.2574214278104604 0.2718726022461983
 0.03841098130078158]"
HYB,VulNoneVul,binary,logloss,4,120.0,0.3166315793991089,5692,16,2,2846,2846,5,0.040726,0.048199,VulNoneVul.csv,"LogisticRegression(C=0.753488321642331, max_iter=5000)","['paramList', 'cyclomaticNum', 'nestingDegree', 'localVars', 'height']",[-0.1229234744516686],"[0.7582826421207922 0.671635448432488 0.0 1.0 0.12865972393834874 0.0 1.0
 0.35105120584755367 0.08404501849756624 0.0 0.0 1.0 0.423573682408663
 0.009559756006021769 0.07516518134465833 0.23065971928662035]"
HYB,Intersectional-Bias-Assessment-(Training-Data),binary,logloss,0,120.0,1.1083022236824036,10000,24,2,5000,5000,17,0.050284,0.039172,Intersectional.csv,"LogisticRegression(C=1.999782758839983, max_iter=5000)","['Sex_Male', 'Race_Black', 'Race_White', 'Housing_Unstable', 'Delay_No', 'Delay_Yes', 'Anhedonia', 'Dep_Mood', 'Tired', 'Appetite', 'Rumination', 'Concentration', 'Psychomotor', 'Delusion', 'Suspicious', 'Tension', 'Unusual_Thought']",[0.30098281978328023],"[0.0052075804444289275 0.8998114724127187 0.3601609740612729
 0.5120948758636583 0.17240872187228073 0.698089923750861
 0.4169041379622778 0.5746349252065152 0.9241079109287091 1.0
 0.6146172016280058 0.8836027462169922 0.22100361216296122
 0.9844042796063012 0.9737296862384199 0.6660935923509269
 0.9390143747178805 0.8308366520223519 0.6259263116733083
 0.9803888842690515 0.14178677294396502 0.3312002434913762
 0.7467902904011583 0.7438113692821721]"
HYB,Intersectional-Bias-Assessment-(Training-Data),binary,logloss,1,120.0,0.9122278014818828,10000,24,2,5000,5000,18,0.050282,0.039349,Intersectional.csv,"LogisticRegression(C=1.7678164323438188, max_iter=5000)","['Sex_Female', 'Race_Asian', 'Race_Black', 'Race_White', 'Housing_Unstable', 'Delay_Yes', 'Anhedonia', 'Dep_Mood', 'Sleep', 'Tired', 'Appetite', 'Rumination', 'Concentration', 'Psychomotor', 'Delusion', 'Suspicious', 'Tension', 'Unusual_Thought']",[0.24743716646940384],"[1.0 0.0 1.0 0.6346716068594233 0.277281367954677 0.7278710513367348
 0.19044438580525608 0.8622986566969502 0.4332757976558391 1.0 1.0 1.0
 0.9248266065645615 1.0 0.7538673365538763 1.0 1.0 1.0 1.0
 0.7742592785119854 0.4902525831987511 0.4136860800657936
 0.6067118287550778 1.0]"
HYB,Intersectional-Bias-Assessment-(Training-Data),binary,logloss,2,120.0,1.3008872191111247,10000,24,2,5000,5000,16,0.050261,0.039184,Intersectional.csv,"LogisticRegression(C=1.8418926006586416, max_iter=5000)","['Sex_Female', 'Race_Black', 'Race_White', 'Housing_Stable', 'Delay_Yes', 'Anhedonia', 'Dep_Mood', 'Tired', 'Rumination', 'Concentration', 'Psychomotor', 'Delusion', 'Suspicious', 'Passive', 'Tension', 'Unusual_Thought']",[0.26526430322177336],"[1.0 0.2594779377519023 0.07808900316673584 0.8056398365980639
 0.3417410094124983 0.5636008566020945 0.725085670695933
 0.16290115973609515 0.14112089465136946 0.5775485577121502 1.0 1.0 0.0
 1.0 0.1802385645130674 0.9739686662859802 1.0 1.0 1.0 1.0 0.0 1.0 1.0
 0.897247477987352]"
